GTD ID,DATE,COUNTRY,CITY,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE,REGION,ATTACK TYPE,WEAPON TYPE
2.02007E+11,12-07-20,India,Barkela,Communist Party of India - Maoist (CPI-Maoist),0,Unknown,"Government (General),Government (General)",South Asia,"Hostage Taking (Barricade Incident),Bombing/Explosion","Explosives,Firearms,Melee"
2.02007E+11,12-07-20,India,Chersu,Unknown,0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02007E+11,10-07-20,India,Haveli Kharagapur,Communist Party of India - Maoist (CPI-Maoist),2,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),"Firearms,Melee"
2.02007E+11,09-07-20,India,Lekhapani,United Liberation Front of Assam (ULFA) (suspected),0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02007E+11,09-07-20,India,Hakbara,Lashkar-e-Taiba (LeT),0,0,"Police,Police,Military",South Asia,Bombing/Explosion,Explosives
2.02007E+11,09-07-20,India,Ladhu,Unknown,0,2,"Military,Private Citizens & Property",South Asia,Armed Assault,Firearms
2.02007E+11,08-07-20,India,Bandipora,The Resistance Front (TRF),3,0,Violent Political Party,South Asia,Assassination,Firearms
2.02007E+11,06-07-20,India,Gumiyapal,Communist Party of India - Maoist (CPI-Maoist),0,1,Police,South Asia,Hostage Taking (Kidnapping),"Melee,Unknown"
2.02007E+11,06-07-20,India,Kalepal,Maoists,0,2,Police,South Asia,Bombing/Explosion,"Explosives,Explosives"
2.02007E+11,06-07-20,India,Delina,Unknown,0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02007E+11,05-07-20,India,Barwadih,Jharkhand Janmukti Parishad (JJP),1,0,Violent Political Party,South Asia,Assassination,Firearms
2.02007E+11,05-07-20,India,Gangoo,Unknown,0,1,Police,South Asia,Bombing/Explosion,Explosives
2.02007E+11,01-07-20,India,Hiroli,Communist Party of India - Maoist (CPI-Maoist),1,0,Police,South Asia,Unknown,Unknown
2.02007E+11,01-07-20,India,Matwada,Maoists,1,2,"Police,Private Citizens & Property",South Asia,Armed Assault,"Melee,Other"
2.02007E+11,01-07-20,India,Model Town,Lashkar-e-Taiba (LeT),2,3,"Police,Private Citizens & Property",South Asia,Armed Assault,Firearms
2.02006E+11,29-06-20,India,Adalpiri,Maoists,1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02006E+11,29-06-20,India,Chattergam,Unknown,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02006E+11,26-06-20,India,Markundal,Unknown,0,0,Police,South Asia,Armed Assault,Firearms
2.02006E+11,26-06-20,India,Qaimoh,Unknown,0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02006E+11,26-06-20,India,Bijbehara,Hind Province of the Islamic State,2,0,"Police,Private Citizens & Property",South Asia,Armed Assault,Firearms
2.02006E+11,25-06-20,India,Moirang,National Revolutionary Front of Manipur (NRFM),0,0,Business,South Asia,Bombing/Explosion,Explosives
2.02006E+11,24-06-20,India,Kukanar,Maoists,0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.02006E+11,23-06-20,India,Narayanpur district,Maoists,0,1,Police,South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms"
2.02006E+11,22-06-20,India,Batagund,Unknown,0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02006E+11,21-06-20,India,Jhompari Dal,Unknown,0,1,Police,South Asia,Armed Assault,Firearms
2.02006E+11,20-06-20,India,Chakeri,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Firearms
2.02006E+11,20-06-20,India,Sahebganj,National Santhali Liberation Army (NSLA),1,0,"Private Citizens & Property,Police",South Asia,Hostage Taking (Kidnapping),Firearms
2.02006E+11,13-06-20,India,Nadihal,Unknown,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02006E+11,12-06-20,India,Merelgora,Unknown,0,0,"Police,Police",South Asia,"Bombing/Explosion,Armed Assault","Explosives,Explosives,Firearms"
2.02006E+11,12-06-20,India,Merelgora,Maoists,0,0,"Police,Police",South Asia,"Bombing/Explosion,Armed Assault","Explosives,Explosives,Firearms"
2.02006E+11,12-06-20,India,Sopore,Lashkar-e-Taiba (LeT),0,0,Government (General),South Asia,Hostage Taking (Kidnapping),Unknown
2.02006E+11,11-06-20,India,Khasi Hills,Hynniewtrep National Liberation Council (HNLC),0,0,Government (General),South Asia,Facility/Infrastructure Attack,Incendiary
2.02006E+11,11-06-20,India,Shillong,Unknown,0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.02006E+11,10-06-20,India,Basanti,Unknown,1,3,"Private Citizens & Property,Private Citizens & Property",South Asia,Assassination,"Explosives,Firearms"
2.02006E+11,10-06-20,India,Gatta Jambia,Communist Party of India - Maoist (CPI-Maoist),0,2,Police,South Asia,"Unarmed Assault,Facility/Infrastructure Attack","Incendiary,Melee"
2.02006E+11,10-06-20,India,Tragpora,Unknown,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02006E+11,09-06-20,India,Tragpora,Unknown,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02006E+11,09-06-20,India,Pinjura,Unknown,1,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),"Firearms,Melee"
2.02006E+11,08-06-20,India,Kondasavli,Maoists,0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02006E+11,06-06-20,India,Nemmara,Unknown,0,0,Police,South Asia,Facility/Infrastructure Attack,Incendiary
2.02006E+11,08-06-20,India,Lok Bawan,"The Resistance Front (TRF),Hizbul Mujahideen (HM)",1,0,Government (General),South Asia,Assassination,Firearms
2.02006E+11,07-06-20,India,Venkatapalem,Maoists,0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.02006E+11,07-06-20,India,Jamui district,Maoists,0,3,Business,South Asia,"Armed Assault,Facility/Infrastructure Attack","Firearms,Incendiary"
2.02006E+11,07-06-20,India,Nonglang,Hynniewtrep National Liberation Council (HNLC),Unknown,Unknown,Business,South Asia,Unknown,Unknown
2.02006E+11,06-06-20,India,Srinagar,Unknown,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
2.02006E+11,06-06-20,India,Sopore,Unknown,1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02006E+11,04-06-20,India,Shopian district,Unknown,0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02006E+11,04-06-20,India,Yaripora,Unknown,0,1,"Police,Private Citizens & Property",South Asia,Armed Assault,Firearms
2.02006E+11,03-06-20,India,Kyllong-Mathei,Hynniewtrep National Liberation Council (HNLC),0,1,Business,South Asia,Armed Assault,Firearms
2.02006E+11,03-06-20,India,Ramnagar,United Liberation Front of Assam (ULFA),0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02006E+11,02-06-20,India,Pakhar,Communist Party of India - Maoist (CPI-Maoist),0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.02005E+11,31-05-20,India,Nihal Vihar,Unknown,0,1,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02005E+11,31-05-20,India,Thairan,Unknown,0,0,Police,South Asia,Hostage Taking (Kidnapping),Firearms
2.02005E+11,31-05-20,India,Gumla,Communist Party of India - Maoist (CPI-Maoist),0,0,Business,South Asia,Facility/Infrastructure Attack,"Firearms,Incendiary"
2.02005E+11,29-05-20,India,Ghaghri,Unknown,Unknown,Unknown,Business,South Asia,"Hostage Taking (Kidnapping),Armed Assault","Firearms,Melee"
2.02005E+11,28-05-20,India,Una,Unknown,0,3,"Government (General),Private Citizens & Property",South Asia,Assassination,Firearms
2.02005E+11,28-05-20,India,Rajpora,"Hizbul Mujahideen (HM),Lashkar-e-Taiba (LeT),Jaish-e-Mohammad (JeM)",0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02005E+11,27-05-20,India,Sopore,Lashkar-e-Taiba (LeT),0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02005E+11,22-05-20,India,Pulwama,Unknown,0,0,Police,South Asia,Armed Assault,"Explosives,Firearms"
2.02005E+11,21-05-20,India,Pulwama,"The Resistance Front (TRF),Hizbul Mujahideen (HM)",1,2,Police,South Asia,Armed Assault,Firearms
2.02005E+11,20-05-20,India,Srinagar,Unknown,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
2.02005E+11,20-05-20,India,Gadchiroli,Communist Party of India - Maoist (CPI-Maoist),0,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),Firearms
2.02005E+11,20-05-20,India,Gadchiroli,Communist Party of India - Maoist (CPI-Maoist),0,1,Private Citizens & Property,South Asia,"Unarmed Assault,Facility/Infrastructure Attack","Incendiary,Melee"
2.02005E+11,20-05-20,India,Srinagar,"The Resistance Front (TRF),Hind Province of the Islamic State",2,0,Military,South Asia,"Armed Assault,Facility/Infrastructure Attack",Firearms
2.02005E+11,18-05-20,India,Srinagar,Unknown,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
2.02005E+11,16-05-20,India,Frisal,Unknown,1,0,Police,South Asia,Armed Assault,"Explosives,Firearms"
2.02005E+11,15-05-20,India,Balaghat,Maoists,0,1,Military,South Asia,Armed Assault,Firearms
2.02005E+11,15-05-20,India,Bastar,Maoists,0,0,"Police,Police,Police",South Asia,Bombing/Explosion,"Explosives,Incendiary"
2.02005E+11,12-05-20,India,Patob,People's Liberation Front of India,0,1,Government (General),South Asia,Hostage Taking (Kidnapping),Firearms
2.02005E+11,10-05-20,India,Valayam,Unknown,0,0,Violent Political Party,South Asia,Bombing/Explosion,Explosives
2.02005E+11,08-05-20,India,Rajnandgaon,Maoists,5,0,Police,South Asia,Armed Assault,Firearms
2.02005E+11,08-05-20,India,Chaparwar,Communist Party of India - Maoist (CPI-Maoist),0,1,Business,South Asia,"Bombing/Explosion,Unarmed Assault,Facility/Infrastructure Attack","Explosives,Incendiary,Melee"
2.02005E+11,07-05-20,India,Bandgaon village,Maoists,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02005E+11,05-05-20,India,Budgam district,Unknown,0,6,"Police,Private Citizens & Property",South Asia,Bombing/Explosion,Explosives
2.02005E+11,04-05-20,India,Cachar district,Hindu extremists,0,5,Private Citizens & Property,South Asia,Unarmed Assault,Melee
2.02005E+11,04-05-20,India,Bijapur district,Maoists,0,0,Police,South Asia,Hostage Taking (Kidnapping),Unknown
2.02005E+11,04-05-20,India,Wagoora,Unknown,0,1,Police,South Asia,Bombing/Explosion,Explosives
2.02005E+11,04-05-20,India,Handwara,"The Resistance Front (TRF),Lashkar-e-Taiba (LeT)",4,7,"Police,Private Citizens & Property",South Asia,Armed Assault,Firearms
2.02005E+11,03-05-20,India,Nowshehra,Unknown,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02005E+11,02-05-20,India,Dantewada,Communist Party of India - Maoist (CPI-Maoist),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.02005E+11,02-05-20,India,Tahab,Unknown,0,1,Police,South Asia,Bombing/Explosion,Explosives
2.02004E+11,29-04-20,India,Narayanpur district,Maoists,1,2,"Police,Police",South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms,Firearms"
2.02004E+11,29-04-20,India,Srinagar,Unknown,0,4,Police,South Asia,Bombing/Explosion,Explosives
2.02004E+11,29-04-20,India,Krala Gund,Unknown,0,2,Police,South Asia,Armed Assault,Firearms
2.02004E+11,26-04-20,India,Asthal,Unknown,3,3,Military,South Asia,Armed Assault,"Firearms,Firearms"
2.02004E+11,24-04-20,India,Shirpora,Hizbul Mujahideen (HM),2,1,Police,South Asia,Hostage Taking (Kidnapping),Firearms
2.02004E+11,24-04-20,India,Doonwari,Unknown,0,3,Police,South Asia,Armed Assault,"Explosives,Firearms"
2.02004E+11,23-04-20,India,Vihil,Unknown,0,0,Police,South Asia,Hostage Taking (Kidnapping),Firearms
2.02004E+11,21-04-20,India,Keegam,Unknown,0,0,Police,South Asia,"Bombing/Explosion,Facility/Infrastructure Attack","Explosives,Unknown"
2.02004E+11,20-04-20,India,Bhalurungi,Communist Party of India - Maoist (CPI-Maoist),0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02004E+11,19-04-20,India,Bhalurungi,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),Firearms
2.02004E+11,19-04-20,India,Tangbal,Hizbul Mujahideen (HM),0,1,Police,South Asia,Hostage Taking (Kidnapping),Melee
2.02004E+11,19-04-20,India,Hiller,Unknown,1,0,Police,South Asia,Armed Assault,Firearms
2.02004E+11,18-04-20,India,Rajnandgaon district,Maoists,0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.02004E+11,18-04-20,India,Sopore,The Resistance Front (TRF),3,2,Police,South Asia,Armed Assault,Firearms
2.02004E+11,17-04-20,India,Newa,Jaish-e-Mohammad (JeM),0,1,Police,South Asia,Armed Assault,Firearms
2.02004E+11,16-04-20,India,Farsegarh,Maoists,1,0,Police,South Asia,Armed Assault,Melee
2.02004E+11,15-04-20,India,West Singhbhum district,Communist Party of India - Maoist (CPI-Maoist),0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02004E+11,13-04-20,India,Malangpora,Unknown,0,0,Police,South Asia,Armed Assault,Firearms
2.02004E+11,13-04-20,India,Tandar,Hizbul Mujahideen (HM),1,1,Police,South Asia,"Armed Assault,Facility/Infrastructure Attack",Melee
2.02004E+11,12-04-20,India,Pundo-Barote,Unknown,0,6,Private Citizens & Property,South Asia,Unarmed Assault,Melee
2.02004E+11,12-04-20,India,Buchroo,Unknown,1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02004E+11,08-04-20,India,Khagaria,Communist Party of India - Maoist (CPI-Maoist),3,5,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02004E+11,08-04-20,India,Kohakamokasa,Maoists,1,0,Police,South Asia,Hostage Taking (Kidnapping),Firearms
2.02004E+11,07-04-20,India,Kishtapur,Maoists,0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.02004E+11,07-04-20,India,Bijbehara,Hind Province of the Islamic State,1,1,Police,South Asia,Armed Assault,"Explosives,Firearms"
2.02004E+11,06-04-20,India,Gorgunda,Maoists,0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.02004E+11,05-04-20,India,Dhankot,Unknown,0,0,Religious Figures/Institutions,South Asia,Armed Assault,Firearms
2.02004E+11,05-04-20,India,Garudbad,Maoists,0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02004E+11,05-04-20,India,Garudbad,Maoists,0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02004E+11,04-04-20,India,Dhalapani,Maoists,0,1,Private Citizens & Property,South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms"
2.02004E+11,02-04-20,India,Larkipora,Hizbul Mujahideen (HM),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02004E+11,01-04-20,India,Nandmarg,Hizbul Mujahideen (HM),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02004E+11,01-04-20,India,Nandmarg,Hizbul Mujahideen (HM),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02003E+11,30-03-20,India,Kanker district,Unknown,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02003E+11,29-03-20,India,Navezari,Maoists,1,0,Government (General),South Asia,Assassination,Unknown
2.02003E+11,27-03-20,India,Redwani,Hizbul Mujahideen (HM),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02003E+11,26-03-20,India,Below,Unknown,0,0,Police,South Asia,Armed Assault,Firearms
2.02003E+11,23-03-20,India,Sahiyari,Maoists,0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02003E+11,22-03-20,India,New Delhi,Unknown,0,0,Educational Institution,South Asia,Armed Assault,"Firearms,Incendiary,Incendiary"
2.02003E+11,22-03-20,India,Nilawaya,Maoists,1,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),Unknown
2.02003E+11,22-03-20,India,Wangjing,Unknown,0,0,Military,South Asia,Bombing/Explosion,Explosives
2.02003E+11,22-03-20,India,Kakapora,Unknown,0,0,"Police,Police",South Asia,Bombing/Explosion,Explosives
2.02003E+11,21-03-20,India,Tarigam,Hizbul Mujahideen (HM),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02003E+11,21-03-20,India,Minpa,Communist Party of India - Maoist (CPI-Maoist),20,15,"Military,Police,Police",South Asia,Armed Assault,"Explosives,Firearms"
2.02003E+11,16-03-20,India,Pallevaya,Maoists,0,0,Police,South Asia,Armed Assault,Firearms
2.02003E+11,16-03-20,India,Madurai,Unknown,0,0,Government (General),South Asia,Assassination,Explosives
2.02003E+11,16-03-20,India,Chassad,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),0,0,Private Citizens & Property,South Asia,Facility/Infrastructure Attack,Incendiary
2.02003E+11,16-03-20,India,Musaghat,Maoists,0,1,Military,South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms"
2.02003E+11,15-03-20,India,Bodmeta,Maoists,0,0,Police,South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms"
2.02003E+11,14-03-20,India,Ghotiyamod,Maoists,2,1,"Police,Police",South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms"
2.02003E+11,14-03-20,India,Karaikela,Maoists,0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02003E+11,13-03-20,India,Kasarda,Unknown,0,0,Police,South Asia,Bombing/Explosion,Explosives
2.02003E+11,12-03-20,India,Seijang,Unknown,0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02003E+11,11-03-20,India,Coimbatore,Unknown,0,1,Terrorists/Non-state Militia,South Asia,Unknown,Unknown
2.02003E+11,11-03-20,India,Aragatta,Maoists,1,0,Police,South Asia,Hostage Taking (Kidnapping),Melee
2.02003E+11,10-03-20,India,Coimbatore,Unknown,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
2.02003E+11,10-03-20,India,Kakapora,Unknown,0,1,Police,South Asia,Bombing/Explosion,Explosives
2.02003E+11,07-03-20,India,Seijang Tera Makhong,Unknown,0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02003E+11,06-03-20,India,Patkalbeda,Maoists,0,0,Unknown,South Asia,Bombing/Explosion,Explosives
2.02003E+11,06-03-20,India,Srinagar,Unknown,1,1,"Police,Private Citizens & Property",South Asia,Bombing/Explosion,Explosives
2.02003E+11,06-03-20,India,Tral,Unknown,1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.02003E+11,05-03-20,India,Coimbatore,Unknown,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
2.02003E+11,05-03-20,India,Coimbatore,Unknown,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
2.02003E+11,04-03-20,India,Coimbatore,Unknown,0,1,Religious Figures/Institutions,South Asia,Unarmed Assault,Melee
2.02003E+11,04-03-20,India,Palem,Maoists,1,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),Melee
2.02003E+11,04-03-20,India,Sopore,Unknown,2,1,"Police,Private Citizens & Property",South Asia,Armed Assault,Firearms
2.02003E+11,02-03-20,India,Gutguti,Bru National Liberation Front (BNLF),0,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),Firearms
2.02002E+11,28-02-20,India,Mukram,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,Unknown,Unknown
2.02002E+11,28-02-20,India,Kolomkonta,Communist Party of India - Maoist (CPI-Maoist),1,Unknown,Private Citizens & Property,South Asia,Unknown,Unknown
2.02002E+11,28-02-20,India,Nongstoin,Unknown,0,0,Government (General),South Asia,Armed Assault,Incendiary
2.02002E+11,26-02-20,India,Langting,"Dimasa National Liberation Army (DNLA),National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM)",0,0,Business,South Asia,"Hostage Taking (Kidnapping),Facility/Infrastructure Attack",Firearms
2.02002E+11,25-02-20,India,Mahudand,People's Liberation Front of India,0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.02002E+11,25-02-20,India,Tamodi,Maoists,0,1,Police,South Asia,Bombing/Explosion,Explosives
2.02002E+11,23-02-20,India,Madhuban,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Religious Figures/Institutions,South Asia,Bombing/Explosion,Explosives
2.02002E+11,22-02-20,India,Ludhiana,Unknown,0,0,Violent Political Party,South Asia,Facility/Infrastructure Attack,Firearms
